"TARGSITEID","SITEID","SAMPLEID","HgCOMP","AREA_SQKM","SAMPLEID.MRG"
"TS1254",2007191292,2007191292002,30.3965,4546,"2007191292002"
"TS1255",2007190972,2007190972002,15.5347,4245,"2007190972002"
"TS1255",2007190972,2007190972001,12.1928,4245,"2007190972001"
"TS1256",2007190263,2007190263002,5.0609,8091,"2007190263002"
"TS1256",2007190263,2007190263001,8.49185,8091,"2007190263001"
"TS1257",2007190491,2007190491001,27.7846,5137,"2007190491001"
"TS1257",2007190491,2007190491002,21.111,5137,"2007190491002"
"TS1258",2007190969,2007190969002,27.6977,9885,"2007190969002"
"TS1258",2007190969,2007190969001,28.8921,9885,"2007190969001"
"TS1259",2007191550,2007191550001,23.8702,5033,"2007191550001"
"TS1259",2007191550,2007191550002,25.2091,5033,"2007191550002"
"TS1260",2007190677,2007190677002,7.293,4670,"2007190677002"
"TS1260",2007190677,2007190677001,13.675,4670,"2007190677001"
"TS1261",2007190759,2007190759002,11.6123,4617,"2007190759002"
"TS1261",2007190759,2007190759001,21.4332,4617,"2007190759001"
"TS1262",2007190122,2007190122001,31.1902,5064,"2007190122001"
"TS1262",2007190122,2007190122002,28.2049,5064,"2007190122002"
"TS1263",2007190425,2007190425002,4.81335,4084,"2007190425002"
"TS1263",2007190768,2007190768001,22.35,4084,"2007190768001"
"TS1263",2007190425,2007190425001,25.6138,4084,"2007190425001"
"TS1263",2007190768,2007190768002,11.2177,4084,"2007190768002"
"TS1264",2007190196,2007190196002,5.8816,4797,"2007190196002"
"TS1265",2007190394,2007190394001,26.5738,5711,"2007190394001"
"TS1265",2007190394,2007190394002,27.8813,5711,"2007190394002"
"TS1266",2007190755,2007190755002,16.779,4221,"2007190755002"
"TS1266",2007190755,2007190755001,17.23375,4221,"2007190755001"
"TS1267",2007190259,2007190259002,26.8132,4801,"2007190259002"
"TS1267",2007190259,2007190259001,12.3115,4801,"2007190259001"
"TS1268",2007191330,2007191330001,36.1328,4629,"2007191330001"
"TS1268",2007191330,2007191330002,53.84075,4629,"2007191330002"
"TS1269",2007190429,2007190429002,51.9643,2256,"2007190429002"
"TS1269",2007190429,2007190429001,49.5939,2256,"2007190429001"
"TS1270",2007190112,2007190112002,40.3672,4525,"2007190112002"
"TS1271",2007190068,2007190068001,16.0355,5475,"2007190068001"
"TS1271",2007190068,2007190068002,26.6547,5475,"2007190068002"
"TS1272",2007190078,2007190078002,10.4565,7005,"2007190078002"
"TS1272",2007190078,2007190078001,12.4941,7005,"2007190078001"
"TS1273",2007190553,2007190553001,45.5846,4552,"2007190553001"
"TS1273",2007190553,2007190553002,25.5674,4552,"2007190553002"
"TS1274",2007190569,2007190569002,13.1377,4199,"2007190569002"
"TS1274",2007190569,2007190569001,11.8868,4199,"2007190569001"
"TS1275",2007191118,2007191118002,199.8328,5592,"2007191118002"
"TS1275",2007191118,2007191118001,9.1384,5592,"2007191118001"
"TS1276",2007190053,2007190053002,22.0198,5102,"2007190053002"
"TS1276",2007190053,2007190053001,22.8831,5102,"2007190053001"
"TS1277",2007191338,2007191338002,9.3555,6933,"2007191338002"
"TS1277",2007191338,2007191338001,21.4424,6933,"2007191338001"
"TS1278",2007190358,2007190358002,26.4884,2719,"2007190358002"
"TS1278",2007190358,2007190358001,32.4527,2719,"2007190358001"
"TS1279",2007190782,2007190782001,13.3343,3946,"2007190782001"
"TS1279",2007190782,2007190782002,18.9263,3946,"2007190782002"
"TS1280",2007190486,2007190486002,15.9159,4056,"2007190486002"
"TS1280",2007190486,2007190486001,14.0415,4056,"2007190486001"
"TS1281",2007190168,2007190168001,11.8152,5064,"2007190168001"
"TS1281",2007190168,2007190168002,7.4411,5064,"2007190168002"
"TS1282",2007191014,2007191014001,35.6847,6490,"2007191014001"
"TS1282",2007191014,2007191014002,11.0732,6490,"2007191014002"
"TS1283",2007190189,2007190189002,12.5266,6587,"2007190189002"
"TS1283",2007191542,2007191542001,21.3108,6587,"2007191542001"
"TS1283",2007191542,2007191542002,17.192,6587,"2007191542002"
"TS1283",2007190189,2007190189001,9.4286,6587,"2007190189001"
"TS1284",2007190796,2007190796002,10.6309,4085,"2007190796002"
"TS1284",2007190796,2007190796001,35.2196,4085,"2007190796001"
"TS1285",2007191596,2007191596001,10.9716,6072,"2007191596001"
"TS1285",2007191596,2007191596002,11.5129,6072,"2007191596002"
"TS1286",2007190982,2007190982001,9.7031,5131,"2007190982001"
"TS1286",2007190982,2007190982002,5.2233,5131,"2007190982002"
"TS1287",2007190364,2007190364001,18.4303,5289,"2007190364001"
"TS1287",2007190364,2007190364002,9.0914,5289,"2007190364002"
"TS1288",2007190372,2007190372001,12.8511,3282,"2007190372001"
"TS1288",2007190372,2007190372002,6.8862,3282,"2007190372002"
"TS1289",2007190991,2007190991001,8.8953,6465,"2007190991001"
"TS1289",2007190991,2007190991002,7.3957,6465,"2007190991002"
"TS1290",2007190515,2007190515002,34.7488,6902,"2007190515002"
"TS1290",2007190515,2007190515001,30.21585,6902,"2007190515001"
"TS1291",2007191125,2007191125001,19.1384,7011,"2007191125001"
"TS1291",2007191125,2007191125002,17.8913,7011,"2007191125002"
"TS1292",2007190790,2007190790002,18.1672,6394,"2007190790002"
"TS1292",2007190790,2007190790001,24.742,6394,"2007190790001"
"TS1293",2007190378,2007190378002,18.6956,5271,"2007190378002"
"TS1293",2007190378,2007190378001,11.39785,5271,"2007190378001"
"TS1294",2007190019,2007190019002,21.6591,6695,"2007190019002"
"TS1294",2007190019,2007190019001,33.9723,6695,"2007190019001"
"TS1295",2007190806,2007190806001,31.7942,4569,"2007190806001"
"TS1295",2007190806,2007190806002,20.7814,4569,"2007190806002"
"TS1296",2007190641,2007190641002,14.5631,6563,"2007190641002"
"TS1296",2007190641,2007190641001,16.3882,6563,"2007190641001"
"TS1297",2007190813,2007190813001,18.3237,6706,"2007190813001"
"TS1297",2007190698,2007190698001,20.7758,6706,"2007190698001"
"TS1297",2007190813,2007190813002,25.0306,6706,"2007190813002"
"TS1297",2007190698,2007190698002,21.6306,6706,"2007190698002"
"TS1298",2007190182,2007190182001,34.031,3320,"2007190182001"
"TS1298",2007190182,2007190182002,11.3903,3320,"2007190182002"
"TS1299",2007190279,2007190279002,16.9852,5834,"2007190279002"
"TS1299",2007190279,2007190279001,16.1899,5834,"2007190279001"
"TS1300",2007191096,2007191096002,8.1534,5945,"2007191096002"
"TS1300",2007191096,2007191096001,27.23475,5945,"2007191096001"
"TS1301",2007190579,2007190579001,21.1792,4391,"2007190579001"
"TS1302",2007191276,2007191276002,11.87765,4520,"2007191276002"
"TS1302",2007191276,2007191276001,16.6318,4520,"2007191276001"
"TS1303",2007190268,2007190268001,17.01155,3485,"2007190268001"
"TS1304",2007190149,2007190149001,10.56075,5040,"2007190149001"
"TS1304",2007190149,2007190149002,8.9345,5040,"2007190149002"
"TS1305",2007190193,2007190193002,10.28215,7887,"2007190193002"
"TS1305",2007190788,2007190788002,19.546,7887,"2007190788002"
"TS1305",2007190193,2007190193001,75.061,7887,"2007190193001"
"TS1305",2007190788,2007190788001,80.4847,7887,"2007190788001"
"TS1306",2007190545,2007190545002,34.2027,1728,"2007190545002"
"TS1306",2007190545,2007190545001,57.3218,1728,"2007190545001"
"TS1307",2007190526,2007190526002,16.8432,1382,"2007190526002"
"TS1307",2007191599,2007191599002,14.5243,1382,"2007191599002"
"TS1307",2007191599,2007191599001,28.7155,1382,"2007191599001"
"TS1307",2007190526,2007190526001,26.8393,1382,"2007190526001"
"TS1308",2007191584,2007191584002,20.6312,8479,"2007191584002"
"TS1308",2007191584,2007191584001,28.4688,8479,"2007191584001"
"TS1309",2007191193,2007191193001,20.5295,4598,"2007191193001"
"TS1309",2007191193,2007191193002,17.3523,4598,"2007191193002"
"TS1310",2007191079,2007191079002,39.2335,1839,"2007191079002"
"TS1310",2007191079,2007191079001,30.5471,1839,"2007191079001"
"TS1311",2007191460,2007191460002,29.3075,3598,"2007191460002"
"TS1311",2007191460,2007191460001,19.36795,3598,"2007191460001"
"TS1312",2007190452,2007190452002,24.1805,1086,"2007190452002"
"TS1312",2007190452,2007190452001,23.309,1086,"2007190452001"
"TS1313",2007190709,2007190709002,13.14805,5800,"2007190709002"
"TS1313",2007190709,2007190709001,17.8037,5800,"2007190709001"
"TS1315",2007191203,2007191203002,23.7184,1052,"2007191203002"
"TS1315",2007191203,2007191203001,26.0549,1052,"2007191203001"
"TS1316",2007190781,2007190781001,107.1663,3876,"2007190781001"
"TS1316",2007190781,2007190781002,31.9211,3876,"2007190781002"
"TS1317",2007190032,2007190032002,36.025,1115,"2007190032002"
"TS1317",2007190032,2007190032001,183.0782,1115,"2007190032001"
"TS1318",2007191221,2007191221001,215.9967,3289,"2007191221001"
"TS1318",2007191221,2007191221002,30.7525,3289,"2007191221002"
"TS1319",2007190653,2007190653002,12.7672,1392,"2007190653002"
"TS1319",2007190653,2007190653001,46.169,1392,"2007190653001"
"TS1320",2007190556,2007190556001,154.1946,4616,"2007190556001"
"TS1320",2007190556,2007190556002,76.7765,4616,"2007190556002"
"TS1321",2007191591,2007191591002,46.0126,1389,"2007191591002"
"TS1321",2007191591,2007191591001,53.2419,1389,"2007191591001"
"TS1323",2007191211,2007191211002,29.0318,5428,"2007191211002"
"TS1323",2007191092,2007191092002,47.5303,5428,"2007191092002"
"TS1323",2007191092,2007191092001,51.7211,5428,"2007191092001"
"TS1323",2007191211,2007191211001,60.9727,5428,"2007191211001"
"TS1324",2007191308,2007191308001,45.4865,1598,"2007191308001"
"TS1324",2007191308,2007191308002,14.08,1598,"2007191308002"
"TS1325",2007191263,2007191263001,35.9193,3632,"2007191263001"
"TS1325",2007191263,2007191263002,54.4985,3632,"2007191263002"
"TS1326",2007190723,2007190723001,61.6323,1217,"2007190723001"
"TS1326",2007190723,2007190723002,42.8111,1217,"2007190723002"
"TS1327",2007190352,2007190352001,99.3326,1656,"2007190352001"
"TS1327",2007190352,2007190352002,57.32,1656,"2007190352002"
"TS1328",2007190886,2007190886001,51.2541,1387,"2007190886001"
"TS1328",2007190886,2007190886002,42.6464,1387,"2007190886002"
"TS1329",2007191210,2007191210001,54.64875,1181,"2007191210001"
"TS1329",2007191210,2007191210002,60.8492,1181,"2007191210002"
"TS1330",2007191374,2007191374002,20.2791,4131,"2007191374002"
"TS1330",2007191374,2007191374001,21.0409,4131,"2007191374001"
"TS1331",2007190964,2007190964001,32.2931,4603,"2007190964001"
"TS1331",2007190964,2007190964002,31.8732,4603,"2007190964002"
"TS1332",2007190162,2007190162002,4.6712,5805,"2007190162002"
"TS1332",2007190162,2007190162001,15.1414,5805,"2007190162001"
"TS1333",2007190093,2007190093001,24.9014,4786,"2007190093001"
"TS1333",2007190093,2007190093002,17.2624,4786,"2007190093002"
"TS1334",2007190393,2007190393001,33.1509,4687,"2007190393001"
"TS1334",2007190393,2007190393002,9.9972,4687,"2007190393002"
"TS1335",2007190090,2007190090002,12.2626,3408,"2007190090002"
"TS1335",2007190090,2007190090001,33.9937,3408,"2007190090001"
"TS1336",2007191113,2007191113002,28.372,3992,"2007191113002"
"TS1336",2007191113,2007191113001,24.65895,3992,"2007191113001"
"TS1337",2007191475,2007191475002,33.7281,5403,"2007191475002"
"TS1337",2007191475,2007191475001,24.1773,5403,"2007191475001"
"TS1338",2007190014,2007190014002,14.7095,4158,"2007190014002"
"TS1338",2007190014,2007190014001,25.915,4158,"2007190014001"
"TS1339",2007190172,2007190172001,23.76065,4531,"2007190172001"
"TS1339",2007190172,2007190172002,4.4138,4531,"2007190172002"
"TS1340",2007190885,2007190885002,19.5995,3373,"2007190885002"
"TS1340",2007190885,2007190885001,185.7068,3373,"2007190885001"
"TS1341",2007190546,2007190546001,35.0863,5271,"2007190546001"
"TS1341",2007190546,2007190546002,47.5962,5271,"2007190546002"
"TS1342",2007191581,2007191581002,8.6585,2220,"2007191581002"
"TS1342",2007191581,2007191581001,41.0688,2220,"2007191581001"
"TS1343",2007190056,2007190056001,37.2617,5502,"2007190056001"
"TS1343",2007190056,2007190056002,24.3286,5502,"2007190056002"
"TS1344",2007191378,2007191378001,24.4799,6100,"2007191378001"
"TS1344",2007191378,2007191378002,29.3698,6100,"2007191378002"
"TS1345",2007190779,2007190779001,45.8443,6384,"2007190779001"
"TS1345",2007190779,2007190779002,21.3752,6384,"2007190779002"
"TS1346",2007191386,2007191386002,13.9961,2129,"2007191386002"
"TS1346",2007191386,2007191386001,21.5401,2129,"2007191386001"
"TS1346",2007190414,2007190414002,12.33515,2129,"2007190414002"
"TS1346",2007190414,2007190414001,14.2314,2129,"2007190414001"
"TS1347",2007190232,2007190232001,30.6498,6258,"2007190232001"
"TS1347",2007190232,2007190232002,36.6713,6258,"2007190232002"
"TS1348",2007191355,2007191355001,50.0518,6211,"2007191355001"
"TS1348",2007191355,2007191355002,21.356,6211,"2007191355002"
"TS1349",2007190257,2007190257002,17.3862,4379,"2007190257002"
"TS1349",2007190257,2007190257001,20.2009,4379,"2007190257001"
"TS1350",2007190488,2007190488001,59.1827,6169,"2007190488001"
"TS1350",2007190488,2007190488002,18.2817,6169,"2007190488002"
"TS1351",2007190722,2007190722001,10.4673,5743,"2007190722001"
"TS1351",2007190722,2007190722002,20.8777,5743,"2007190722002"
"TS1352",2007191513,2007191513002,10.6845,5149,"2007191513002"
"TS1352",2007191513,2007191513001,73.91835,5149,"2007191513001"
"TS1353",2007191110,2007191110002,26.4527,5313,"2007191110002"
"TS1353",2007191110,2007191110001,14.5211,5313,"2007191110001"
"TS1354",2007190110,2007190110001,33.6502,4481,"2007190110001"
"TS1354",2007191182,2007191182001,18.3416,4481,"2007191182001"
"TS1354",2007191182,2007191182002,18.6299,4481,"2007191182002"
"TS1354",2007190110,2007190110002,29.1153,4481,"2007190110002"
"TS1355",2007190124,2007190124002,35.80605,5625,"2007190124002"
"TS1355",2007190124,2007190124001,74.1596,5625,"2007190124001"
"TS1356",2007190462,2007190462001,36.0715,1101,"2007190462001"
"TS1356",2007190462,2007190462002,15.2312,1101,"2007190462002"
"TS1357",2007190671,2007190671002,19.8534,4757,"2007190671002"
"TS1357",2007190671,2007190671001,23.5336,4757,"2007190671001"
"TS1358",2007191489,2007191489001,21.1548,4404,"2007191489001"
"TS1358",2007191489,2007191489002,19.9129,4404,"2007191489002"
"TS1359",2007190812,2007190812002,69.2125,1430,"2007190812002"
"TS1359",2007190812,2007190812001,83.2812,1430,"2007190812001"
"TS1360",2007190778,2007190778001,37.6637,1231,"2007190778001"
"TS1360",2007190778,2007190778002,19.5239,1231,"2007190778002"
"TS1361",2007191283,2007191283001,78.0238,3413,"2007191283001"
"TS1361",2007191283,2007191283002,33.9286,3413,"2007191283002"
"TS1362",2007191397,2007191397001,33.6401,1102,"2007191397001"
"TS1362",2007191397,2007191397002,30.1967,1102,"2007191397002"
"TS1363",2007190902,2007190902001,22.2549,1411,"2007190902001"
"TS1363",2007190902,2007190902002,24.3586,1411,"2007190902002"
"TS1364",2007190639,2007190639002,31.7798,3038,"2007190639002"
"TS1364",2007190639,2007190639001,89.1846,3038,"2007190639001"
"TS1365",2007190652,2007190652001,33.2743,1365,"2007190652001"
"TS1365",2007190652,2007190652002,36.1088,1365,"2007190652002"
"TS1366",2007191367,2007191367002,19.8295,4826,"2007191367002"
"TS1366",2007191367,2007191367001,25.6874,4826,"2007191367001"
"TS1367",2007190042,2007190042002,32.8709,4263,"2007190042002"
"TS1367",2007190042,2007190042001,57.3623,4263,"2007190042001"
"TS1368",2007190493,2007190493001,25.6883,3663,"2007190493001"
"TS1368",2007190493,2007190493002,15.4078,3663,"2007190493002"
"TS1369",2007191411,2007191411002,33.5976,1704,"2007191411002"
"TS1369",2007191411,2007191411001,39.4363,1704,"2007191411001"
"TS1370",2007190064,2007190064002,9.7386,1103,"2007190064002"
"TS1370",2007190064,2007190064001,18.5269,1103,"2007190064001"
"TS1371",2007190598,2007190598001,86.8346,1315,"2007190598001"
"TS1371",2007190598,2007190598002,37.1595,1315,"2007190598002"
"TS1372",2007190970,2007190970001,58.4736,2626,"2007190970001"
"TS1372",2007190970,2007190970002,39.6143,2626,"2007190970002"
"TS1372",2007191245,2007191245001,108.5158,2626,"2007191245001"
"TS1372",2007191245,2007191245002,30.4937,2626,"2007191245002"
"TS1373",2007190485,2007190485002,69.2652,983,"2007190485002"
"TS1374",2007191307,2007191307002,100.7505,1064,"2007191307002"
"TS1374",2007191307,2007191307001,113.2947,1064,"2007191307001"
"TS1375",2007191451,2007191451001,50.1159,1853,"2007191451001"
"TS1375",2007191451,2007191451002,37.3428,1853,"2007191451002"
"TS1376",2007190993,2007190993002,44.6035,1239,"2007190993002"
"TS1376",2007190993,2007190993001,58.5553,1239,"2007190993001"
"TS1377",2007190589,2007190589002,30.4677,3424,"2007190589002"
"TS1377",2007190589,2007190589001,48.034,3424,"2007190589001"
"TS1378",2007191012,2007191012001,168.2288,1924,"2007191012001"
"TS1378",2007191012,2007191012002,42.3236,1924,"2007191012002"
"TS1379",2007190136,2007190136002,45.1088,3290,"2007190136002"
"TS1379",2007190136,2007190136001,38.7602,3290,"2007190136001"
"TS1380",2007190823,2007190823001,139.5425,4134,"2007190823001"
"TS1380",2007190823,2007190823002,15.80965,4134,"2007190823002"
"TS1381",2007191256,2007191256001,108.312,2909,"2007191256001"
"TS1381",2007191256,2007191256002,55.2118,2909,"2007191256002"
"TS1382",2007191333,2007191333002,23.92675,3503,"2007191333002"
"TS1382",2007191333,2007191333001,27.7069,3503,"2007191333001"
"TS1383",2007190618,2007190618002,23.4192,1952,"2007190618002"
"TS1383",2007191166,2007191166001,45.6319,1952,"2007191166001"
"TS1383",2007191166,2007191166002,16.9733,1952,"2007191166002"
"TS1384",2007190319,2007190319001,26.6875,5262,"2007190319001"
"TS1384",2007190319,2007190319002,28.1946,5262,"2007190319002"
"TS1385",2007191206,2007191206001,81.735,1256,"2007191206001"
"TS1386",2007191494,2007191494002,42.6745,1318,"2007191494002"
"TS1386",2007191494,2007191494001,43.819,1318,"2007191494001"
"TS1387",2007190381,2007190381002,57.37585,3102,"2007190381002"
"TS1387",2007190381,2007190381001,63.3456,3102,"2007190381001"
"TS1388",2007190699,2007190699001,17.2718,1893,"2007190699001"
"TS1388",2007190699,2007190699002,20.912,1893,"2007190699002"
"TS1389",2007191309,2007191309002,51.5053,3035,"2007191309002"
"TS1389",2007191309,2007191309001,56.6219,3035,"2007191309001"
"TS1390",2007191418,2007191418001,61.1502,2550,"2007191418001"
"TS1390",2007191418,2007191418002,51.1882,2550,"2007191418002"
"TS1391",2007191359,2007191359002,8.043,3062,"2007191359002"
"TS1391",2007191359,2007191359001,6.2126,3062,"2007191359001"
